#Hex value of AF registers after performing INC A; A + 1 with F = 0x00
#A increments downwards [0..255]
#Commit ID: 0b48a7588762 tip
0100,
0200,
0300,
0400,
0500,
0600,
0700,
0808,
0908,
0A08,
0B08,
0C08,
0D08,
0E08,
0F08,
1010,
1100,
1200,
1300,
1400,
1500,
1600,
1700,
1808,
1908,
1A08,
1B08,
1C08,
1D08,
1E08,
1F08,
2030,
2120,
2220,
2320,
2420,
2520,
2620,
2720,
2828,
2928,
2A28,
2B28,
2C28,
2D28,
2E28,
2F28,
3030,
3120,
3220,
3320,
3420,
3520,
3620,
3720,
3828,
3928,
3A28,
3B28,
3C28,
3D28,
3E28,
3F28,
4010,
4100,
4200,
4300,
4400,
4500,
4600,
4700,
4808,
4908,
4A08,
4B08,
4C08,
4D08,
4E08,
4F08,
5010,
5100,
5200,
5300,
5400,
5500,
5600,
5700,
5808,
5908,
5A08,
5B08,
5C08,
5D08,
5E08,
5F08,
6030,
6120,
6220,
6320,
6420,
6520,
6620,
6720,
6828,
6928,
6A28,
6B28,
6C28,
6D28,
6E28,
6F28,
7030,
7120,
7220,
7320,
7420,
7520,
7620,
7720,
7828,
7928,
7A28,
7B28,
7C28,
7D28,
7E28,
7F28,
8094,
8180,
8280,
8380,
8480,
8580,
8680,
8780,
8888,
8988,
8A88,
8B88,
8C88,
8D88,
8E88,
8F88,
9090,
9180,
9280,
9380,
9480,
9580,
9680,
9780,
9888,
9988,
9A88,
9B88,
9C88,
9D88,
9E88,
9F88,
A0B0,
A1A0,
A2A0,
A3A0,
A4A0,
A5A0,
A6A0,
A7A0,
A8A8,
A9A8,
AAA8,
ABA8,
ACA8,
ADA8,
AEA8,
AFA8,
B0B0,
B1A0,
B2A0,
B3A0,
B4A0,
B5A0,
B6A0,
B7A0,
B8A8,
B9A8,
BAA8,
BBA8,
BCA8,
BDA8,
BEA8,
BFA8,
C090,
C180,
C280,
C380,
C480,
C580,
C680,
C780,
C888,
C988,
CA88,
CB88,
CC88,
CD88,
CE88,
CF88,
D090,
D180,
D280,
D380,
D480,
D580,
D680,
D780,
D888,
D988,
DA88,
DB88,
DC88,
DD88,
DE88,
DF88,
E0B0,
E1A0,
E2A0,
E3A0,
E4A0,
E5A0,
E6A0,
E7A0,
E8A8,
E9A8,
EAA8,
EBA8,
ECA8,
EDA8,
EEA8,
EFA8,
F0B0,
F1A0,
F2A0,
F3A0,
F4A0,
F5A0,
F6A0,
F7A0,
F8A8,
F9A8,
FAA8,
FBA8,
FCA8,
FDA8,
FEA8,
FFA8,
0050,
#Hex value of AF registers after performing INC A; A + 1 with F = 0xFF
0101,
0201,
0301,
0401,
0501,
0601,
0701,
0809,
0909,
0A09,
0B09,
0C09,
0D09,
0E09,
0F09,
1011,
1101,
1201,
1301,
1401,
1501,
1601,
1701,
1809,
1909,
1A09,
1B09,
1C09,
1D09,
1E09,
1F09,
2031,
2121,
2221,
2321,
2421,
2521,
2621,
2721,
2829,
2929,
2A29,
2B29,
2C29,
2D29,
2E29,
2F29,
3031,
3121,
3221,
3321,
3421,
3521,
3621,
3721,
3829,
3929,
3A29,
3B29,
3C29,
3D29,
3E29,
3F29,
4011,
4101,
4201,
4301,
4401,
4501,
4601,
4701,
4809,
4909,
4A09,
4B09,
4C09,
4D09,
4E09,
4F09,
5011,
5101,
5201,
5301,
5401,
5501,
5601,
5701,
5809,
5909,
5A09,
5B09,
5C09,
5D09,
5E09,
5F09,
6031,
6121,
6221,
6321,
6421,
6521,
6621,
6721,
6829,
6929,
6A29,
6B29,
6C29,
6D29,
6E29,
6F29,
7031,
7121,
7221,
7321,
7421,
7521,
7621,
7721,
7829,
7929,
7A29,
7B29,
7C29,
7D29,
7E29,
7F29,
8095,
8181,
8281,
8381,
8481,
8581,
8681,
8781,
8889,
8989,
8A89,
8B89,
8C89,
8D89,
8E89,
8F89,
9091,
9181,
9281,
9381,
9481,
9581,
9681,
9781,
9889,
9989,
9A89,
9B89,
9C89,
9D89,
9E89,
9F89,
A0B1,
A1A1,
A2A1,
A3A1,
A4A1,
A5A1,
A6A1,
A7A1,
A8A9,
A9A9,
AAA9,
ABA9,
ACA9,
ADA9,
AEA9,
AFA9,
B0B1,
B1A1,
B2A1,
B3A1,
B4A1,
B5A1,
B6A1,
B7A1,
B8A9,
B9A9,
BAA9,
BBA9,
BCA9,
BDA9,
BEA9,
BFA9,
C091,
C181,
C281,
C381,
C481,
C581,
C681,
C781,
C889,
C989,
CA89,
CB89,
CC89,
CD89,
CE89,
CF89,
D091,
D181,
D281,
D381,
D481,
D581,
D681,
D781,
D889,
D989,
DA89,
DB89,
DC89,
DD89,
DE89,
DF89,
E0B1,
E1A1,
E2A1,
E3A1,
E4A1,
E5A1,
E6A1,
E7A1,
E8A9,
E9A9,
EAA9,
EBA9,
ECA9,
EDA9,
EEA9,
EFA9,
F0B1,
F1A1,
F2A1,
F3A1,
F4A1,
F5A1,
F6A1,
F7A1,
F8A9,
F9A9,
FAA9,
FBA9,
FCA9,
FDA9,
FEA9,
FFA9,
0051,
#EOF
